product_id,product_loaded_at,product_category,product_created_at,prodcut_updated_at,product_title,variant_id,variant_sku,variant_title,variant_created_at,variant_updated_at,variant_option1,variant_option2
4633422823483,8/16/2022 18:30:15,Bath,3/10/2020 14:05:34,8/16/2022 18:06:37,Spa Bath Towel (Single),32646426361915,TWBTTSBRO,Beige [hidden],3/10/2020 14:17:08,8/2/2022 18:35:56,,
6658942435387,6/22/2022 20:05:43,Fabric Swatch,9/17/2021 16:43:23,6/22/2022 19:50:26,Signature Hemmed Fabric Swatch,39640400265275,SWASGHTCHWT4X4,White,9/17/2021 16:43:24,6/22/2022 19:48:41,,
6658942435387,6/2/2022 22:32:36,Fabric Swatch,9/17/2021 16:43:23,6/2/2022 21:58:28,Signature Hemmed Fabric Swatch,39640400101435,SWASGHTCHMN4X4,Mineral,9/17/2021 16:43:23,6/2/2022 18:04:30,,
6658942435387,7/19/2022 16:34:05,Fabric Swatch,9/17/2021 16:43:23,7/19/2022 16:25:38,Signature Hemmed Fabric Swatch,39640400232507,SWASGHTCHSTN4X4,Stone,9/17/2021 16:43:24,7/19/2022 13:23:51,,
6658942435387,4/9/2022 3:05:55,Fabric Swatch,9/17/2021 16:43:23,4/9/2022 2:55:41,Signature Hemmed Fabric Swatch,39640400166971,SWASGHTCHPW4X4,Pewter,9/17/2021 16:43:24,4/9/2022 2:49:41,,
8376909121,1/17/2022 15:59:37,Bath,11/2/2016 16:13:14,1/17/2022 15:35:02,Plush Bath Sheet Set,34394670039099,TBTTRPSBSSBSML,Blush,1/8/2021 22:52:31,12/2/2021 19:05:14,,
6658942435387,8/6/2022 21:57:18,Fabric Swatch,9/17/2021 16:43:23,8/6/2022 21:50:17,Signature Hemmed Fabric Swatch,39640400265275,SWASGHTCHWT4X4,White,9/17/2021 16:43:24,8/6/2022 21:49:23,,
6658942435387,8/16/2022 0:01:58,Fabric Swatch,9/17/2021 16:43:23,8/15/2022 23:37:21,Signature Hemmed Fabric Swatch,39640400166971,SWASGHTCHPW4X4,Pewter,9/17/2021 16:43:24,8/15/2022 23:37:21,,
8376909121,1/2/2021 2:31:35,Bath,11/2/2016 16:13:14,1/2/2021 2:25:30,Plush Bath Sheet Set,33252740941,TSHTBUNDLEMG,Stone,3/1/2017 17:42:08,1/2/2021 2:22:21,,
5502688193,1/7/2021 16:13:48,Bath,3/22/2016 18:18:40,1/7/2021 15:45:04,Plush Hand Towels (Pair),32624739450939,TWHTTSBLO,Mineral,3/9/2020 19:15:25,1/5/2021 19:08:06,,
5502687553,1/12/2021 15:34:42,Bath,3/22/2016 18:18:34,1/12/2021 15:25:05,Plush Bath Towel,34394662436923,TBTTRPSBTBSOS,Blush,1/8/2021 22:39:00,1/8/2021 22:40:38,,
5502688193,1/15/2021 21:08:42,Bath,3/22/2016 18:18:40,1/15/2021 20:55:01,Plush Hand Towels (Pair),32624769663035,TWHTTSGRO,Eucalyptus,3/9/2020 19:18:24,1/15/2021 19:14:29,,
5502687553,6/21/2020 2:00:22,Bath,3/22/2016 18:18:34,6/21/2020 1:45:22,Plush Bath Towel,32623134605371,TWBTTSGRO,Eucalyptus,3/9/2020 16:33:11,6/20/2020 21:45:40,,
6957717249,7/12/2020 14:01:13,Bath,7/15/2016 2:47:08,7/12/2020 13:40:02,Plush Bath Sheet,21948915969,TTWLBSRSTNSH,DO NOT SELL Shore,7/15/2016 2:47:08,3/9/2020 16:38:06,,
6957717249,6/4/2020 6:00:33,Bath,7/15/2016 2:47:08,6/4/2020 5:40:09,Plush Bath Sheet,21948915713,TTWLBSRSTNWT,White,7/15/2016 2:47:08,6/3/2020 23:01:57,,
8376909121,7/24/2020 18:35:13,Bath,11/2/2016 16:13:14,7/24/2020 18:20:21,Plush Bath Sheet Set,33252740685,TSHTBUNDLESH,DO NOT SELL Shore,3/1/2017 17:42:07,3/9/2020 17:32:28,,
5502688577,9/8/2020 3:28:39,Bath,3/22/2016 18:18:46,9/8/2020 3:10:24,Plush Washcloths (Pair),32624836313147,TWWCTSBLO,Mineral,3/9/2020 19:23:59,9/7/2020 14:34:47,,
5502688577,5/14/2020 20:35:36,Bath,3/22/2016 18:18:46,5/14/2020 20:05:06,Plush Washcloths (Pair),17979759361,TTWLWCRSTNIV,DO NOT SELL Ivory,4/26/2016 14:38:40,3/26/2020 19:36:21,,
6957717249,3/26/2021 13:37:59,Bath,7/15/2016 2:47:08,3/26/2021 13:25:02,Plush Bath Sheet,21948915713,TTWLBSRSTNWT,White,7/15/2016 2:47:08,3/25/2021 21:01:07,,
6957717249,3/8/2021 14:01:45,Bath,7/15/2016 2:47:08,3/8/2021 13:50:01,Plush Bath Sheet,31640308877,TTWLBSNTDUNE,Dune,2/9/2017 17:13:00,3/8/2021 13:49:25,,
8375779329,3/23/2021 20:33:26,Bath,11/2/2016 14:01:21,3/23/2021 20:15:03,Plush Bath Towel Set,28180410113,TTWLBUNDLEWT,White,11/2/2016 14:01:21,3/23/2021 18:10:41,,
5502688577,4/4/2021 3:35:11,Bath,3/22/2016 18:18:46,4/4/2021 3:20:06,Plush Washcloths (Pair),32624828481595,TTWLWCNTDUNE,Dune,3/9/2020 19:23:02,4/4/2021 3:15:21,,
5502688193,2/14/2021 6:34:50,Bath,3/22/2016 18:18:40,2/14/2021 6:05:06,Plush Hand Towels (Pair),32624769663035,TWHTTSGRO,Eucalyptus,3/9/2020 19:18:24,2/14/2021 6:03:15,,
5502688193,3/20/2021 18:01:05,Bath,3/22/2016 18:18:40,3/20/2021 17:50:02,Plush Hand Towels (Pair),17979761025,TTWLHDRSTNMG,Stone,4/26/2016 14:38:46,3/20/2021 17:46:31,,
5502687553,5/22/2021 16:36:29,Bath,3/22/2016 18:18:34,5/22/2021 16:12:06,Plush Bath Towel,34394662436923,TBTTRPSBTBSOS,Blush,1/8/2021 22:39:00,5/21/2021 19:28:28,,
5502687553,6/8/2021 19:01:10,Bath,3/22/2016 18:18:34,6/8/2021 18:55:01,Plush Bath Towel,39366791036987,TBTTRPSBTLVPOS,Spruce,5/5/2021 14:29:37,5/10/2021 16:15:29,,
8376909121,8/9/2021 22:04:55,Bath,11/2/2016 16:13:14,8/9/2021 21:45:08,Plush Bath Sheet Set,33252740941,TSHTBUNDLEMG,Stone,3/1/2017 17:42:08,8/9/2021 11:51:46,,
5502688193,5/6/2021 3:07:48,Bath,3/22/2016 18:18:40,5/6/2021 2:30:03,Plush Hand Towels (Pair),17979761025,TTWLHDRSTNMG,Stone,4/26/2016 14:38:46,5/5/2021 2:34:36,,
5502687553,11/1/2021 0:33:05,Bath,3/22/2016 18:18:34,11/1/2021 0:20:25,Plush Bath Towel,21949167361,TTWLSTRSTNWT,White,7/15/2016 3:00:51,11/1/2021 0:15:06,,
5502687553,11/7/2021 18:34:25,Bath,3/22/2016 18:18:34,11/7/2021 18:25:00,Plush Bath Towel,21949266113,TTWLSTRSTNMG,Stone,7/15/2016 3:05:15,11/7/2021 16:17:28,,
6957717249,1/10/2022 18:36:52,Bath,7/15/2016 2:47:08,1/10/2022 18:05:01,Plush Bath Sheet,34394668630075,TTWLBSRSTNSH,Shore,1/8/2021 22:49:40,1/9/2022 20:06:37,,
6957717249,11/17/2021 19:02:57,Bath,7/15/2016 2:47:08,11/17/2021 18:50:03,Plush Bath Sheet,21948915841,TTWLBSRSTNMG,Stone,7/15/2016 2:47:08,11/17/2021 15:32:27,,
6957717249,11/23/2021 4:06:44,Bath,7/15/2016 2:47:08,11/23/2021 4:00:03,Plush Bath Sheet,21948915713,TTWLBSRSTNWT,White,7/15/2016 2:47:08,11/23/2021 3:59:01,,
8375779329,12/21/2021 18:04:40,Bath,11/2/2016 14:01:21,12/21/2021 17:55:01,Plush Bath Towel Set,32385578827835,BBTTSBLM,Mineral,2/26/2020 17:22:06,12/21/2021 15:34:11,,
6661133664315,11/30/2021 7:31:19,Bath,9/23/2021 16:41:48,11/30/2021 7:05:19,Copy of Plush Hand Towels (Pair),39647415337019,TWHTTSBLO,Mineral,9/23/2021 16:41:48,11/30/2021 7:05:17,,
5502688577,11/14/2021 20:04:53,Bath,3/22/2016 18:18:46,11/14/2021 19:57:26,Plush Washcloths (Pair),34394670956603,TBTTRPSWCBSOS,Blush,1/8/2021 22:58:29,11/13/2021 19:04:36,,
5502688577,12/22/2021 16:06:30,Bath,3/22/2016 18:18:46,12/22/2021 15:53:51,Plush Washcloths (Pair),32624841490491,TWWCTSGRO,Eucalyptus,3/9/2020 19:24:46,12/21/2021 21:55:21,,
8376909121,12/1/2021 5:32:17,Bath,11/2/2016 16:13:14,12/1/2021 5:00:08,Plush Bath Sheet Set,28184630209,TSHTBUNDLEWT,White,11/2/2016 16:13:14,12/1/2021 2:36:33,,
8376909121,12/14/2021 1:58:15,Bath,11/2/2016 16:13:14,12/14/2021 1:50:17,Plush Bath Sheet Set,34394669973563,TSHTBUNDLEPL,Pale Pewter,1/8/2021 22:52:20,12/13/2021 19:38:14,,
4633388417083,9/20/2020 13:34:48,Bath,3/10/2020 13:58:20,9/20/2020 13:25:18,Spa Bath Sheet,32646103760955,TWBSTSBRO,Beige,3/10/2020 14:01:31,9/20/2020 1:45:46,,
4633320915003,11/29/2020 18:01:23,Bath,3/10/2020 13:40:32,11/29/2020 17:31:01,Spa Bath Towel Set,32645774770235,BBTTSWTM,White,3/10/2020 13:42:18,11/29/2020 17:28:19,,
4633561890875,9/26/2020 18:30:54,Bath,3/10/2020 14:30:20,9/26/2020 18:20:31,Spa Washcloths (Pair),32646717210683,TWWCTSWTO,White,3/10/2020 14:33:06,9/26/2020 2:19:20,,
4633561890875,5/31/2020 21:02:03,Bath,3/10/2020 14:30:20,5/31/2020 20:50:35,Spa Washcloths (Pair),32646717210683,TWWCTSWTO,White,3/10/2020 14:33:06,5/31/2020 6:19:37,,
4633248727099,1/15/2021 18:00:44,Bath,3/10/2020 13:18:03,1/15/2021 17:45:17,Spa Bath Sheet Set,32645594316859,BBSTSBRM,Beige,3/10/2020 13:30:20,1/14/2021 7:01:35,,
4173300039739,12/17/2019 2:41:49,Bath,10/9/2019 16:13:27,12/17/2019 2:08:18,Plush Bath Towel Set of 4,30284937789499,BBTNU4PK,Natural,10/9/2019 16:15:42,12/17/2019 2:08:18,,
5502686849,7/10/2020 23:35:19,Baby,3/22/2016 18:18:22,7/10/2020 23:25:14,Classic Crib Sheet,44775654605,DCSTNAS30NWT,White,9/25/2017 18:33:02,7/10/2020 9:34:20,,
4633320915003,3/18/2021 16:02:42,Bath,3/10/2020 13:40:32,3/18/2021 15:49:05,Spa Bath Towel Set,32645774835771,BBTTSBRM,Beige,3/10/2020 13:42:18,1/28/2021 22:22:20,,
4633388417083,8/12/2021 14:04:41,Bath,3/10/2020 13:58:20,8/12/2021 13:40:56,Spa Bath Sheet,34397027860539,TBTTRSPBSBSOS,Blush,1/11/2021 19:53:29,8/11/2021 18:12:38,,
4633320915003,8/10/2021 20:09:04,Bath,3/10/2020 13:40:32,8/10/2021 19:42:40,Spa Bath Towel Set,39366828949563,TBTTRSPBTSLVPML,Spruce,5/5/2021 15:11:35,8/9/2021 18:11:33,,
4633320915003,7/29/2021 16:01:00,Bath,3/10/2020 13:40:32,7/29/2021 15:45:14,Spa Bath Towel Set,34397025402939,BBTTSSTM,Stone,1/11/2021 19:45:12,7/29/2021 15:42:25,,
5502686849,11/5/2020 17:59:41,Baby,3/22/2016 18:18:22,11/5/2020 17:35:05,Classic Crib Sheet,34046797316155,SCRSTGGO,Grey Gingham,7/20/2020 14:44:33,10/22/2020 18:08:04,,
5502686849,11/19/2020 19:28:10,Baby,3/22/2016 18:18:22,11/19/2020 19:03:25,Classic Crib Sheet,44775654605,DCSTNAS30NWT,White,9/25/2017 18:33:02,11/19/2020 7:02:57,,
6658942337083,4/8/2022 3:35:43,,9/17/2021 16:43:18,4/8/2022 3:14:01,Flannel Fabric Swatch,39640399675451,SWAFLFLTCHNT4X4,Natural,9/17/2021 16:43:18,4/7/2022 22:29:30,,
6658942337083,12/7/2021 5:32:46,,9/17/2021 16:43:18,12/7/2021 4:56:44,Flannel Fabric Swatch,39640399609915,SWAFLFLTCHHG4X4,Heathered Grey,9/17/2021 16:43:18,12/7/2021 4:54:41,,
6658942337083,2/9/2022 18:37:14,,9/17/2021 16:43:18,2/9/2022 18:21:15,Flannel Fabric Swatch,39640399609915,SWAFLFLTCHHG4X4,Heathered Grey,9/17/2021 16:43:18,2/9/2022 15:40:57,,
5049629376571,2/24/2021 19:34:56,,10/16/2020 19:34:15,2/24/2021 19:01:51,Classic Crib Sheet,34253632897083,DCSTNAS30UWG,Grey Cottontail,10/16/2020 19:34:16,2/24/2021 19:01:51,,
5502687553,3/16/2020 6:35:23,Bath,3/22/2016 18:18:34,3/16/2020 6:19:17,Plush Bath Towel,21949266049,TTWLSTRSTNLG,DO NOT SELL Pewter,7/15/2016 3:05:15,3/9/2020 16:35:25,,
4633422823483,8/31/2021 20:33:37,Bath,3/10/2020 14:05:34,8/31/2021 20:00:15,Spa Bath Towel,34397024813115,TWBTTSSHO,Shore,1/11/2021 19:42:20,8/31/2021 18:32:49,,
4633522208827,12/14/2021 23:30:54,Bath,3/10/2020 14:20:43,12/14/2021 23:12:26,Spa Hand Towels (Pair),39366824001595,TBTTRSPHTLVPOS,Spruce,5/5/2021 15:02:17,12/14/2021 17:18:15,,
4633388417083,11/18/2021 0:03:58,Bath,3/10/2020 13:58:20,11/17/2021 23:50:43,Spa Bath Sheet,34397027860539,TBTTRSPBSBSOS,Blush,1/11/2021 19:53:29,11/15/2021 9:27:11,,
4633388417083,12/5/2021 0:05:34,Bath,3/10/2020 13:58:20,12/4/2021 23:45:42,Spa Bath Sheet,39366825574459,TBTTRSPBSLVPOS,Spruce,5/5/2021 15:04:59,12/4/2021 18:31:02,,
4633320915003,12/20/2021 5:05:13,Bath,3/10/2020 13:40:32,12/20/2021 4:45:42,Spa Bath Towel Set,34397025501243,BBTTSSHM,Shore,1/11/2021 19:45:19,12/20/2021 1:36:25,,
4633320915003,8/18/2021 17:02:49,Bath,3/10/2020 13:40:32,8/18/2021 16:57:16,Spa Bath Towel Set,32645774835771,BBTTSBRM,Beige,3/10/2020 13:42:18,8/17/2021 20:20:48,,
5095215595579,8/31/2021 3:34:21,Bath,1/11/2021 20:30:56,8/31/2021 3:14:51,Spa Bath Mat,34397061120059,TCTRSPBMPPWOS,Pale Pewter,1/11/2021 20:32:41,8/30/2021 13:59:27,,
6957717249,3/4/2022 18:35:24,Bath,7/15/2016 2:47:08,3/4/2022 18:05:03,Plush Bath Sheet (Single),34394668302395,TTWLBSRSTNPL,Pewter,1/8/2021 22:49:34,3/4/2022 18:01:07,,
6957717249,8/29/2022 21:32:15,Bath,7/15/2016 2:47:08,8/29/2022 21:20:02,Plush Bath Sheet (Single),34394668630075,TTWLBSRSTNSH,Shore,1/8/2021 22:49:40,8/29/2022 6:05:17,,
8376909121,3/9/2022 7:28:04,Bath,11/2/2016 16:13:14,3/9/2022 7:03:01,Plush Bath Sheet Set,34394669973563,TSHTBUNDLEPL,Pewter,1/8/2021 22:52:20,3/9/2022 7:02:56,,
5095215595579,5/30/2022 18:31:47,Bath,1/11/2021 20:30:56,5/30/2022 18:04:41,Spa Bath Mat,34397061120059,TCTRSPBMPPWOS,Pale Pewter [hidden],1/11/2021 20:32:41,5/30/2022 18:04:36,,
10864514445,9/11/2020 18:35:05,Sheet Set Size,10/3/2017 18:01:58,9/11/2020 18:10:07,Queen Sheet Set,45693805517,DSETQUS30HNV,navy,10/3/2017 18:01:59,9/6/2020 18:38:11,,
10864514445,11/25/2019 19:31:48,Sheet Set Size,10/3/2017 18:01:58,11/25/2019 19:11:01,Queen Sheet Set,45693805261,SSETQUFLNONU,natural flannel,10/3/2017 18:01:58,11/25/2019 7:09:36,,
10864514445,5/25/2020 6:31:17,Sheet Set Size,10/3/2017 18:01:58,5/25/2020 6:12:38,Queen Sheet Set,45693805261,SSETQUFLNONU,natural flannel,10/3/2017 18:01:58,5/20/2020 6:06:23,,
10854766797,9/29/2020 18:28:12,Sheet Set Size,10/2/2017 18:33:26,9/29/2020 18:06:25,King Sheet Set,45558838349,DSETKIS30SCR,ivory striped,10/2/2017 18:33:26,9/25/2020 6:05:01,,
10854766797,6/14/2020 18:33:22,Sheet Set Size,10/2/2017 18:33:26,6/14/2020 18:11:42,King Sheet Set,2773428469773,DSETKIS30DUNE,white/dune,1/2/2018 22:35:55,2/6/2020 7:08:59,,
10864900621,2/3/2020 7:34:19,Sheet Set Size,10/3/2017 18:45:40,2/3/2020 7:08:53,Full Sheet Set,45697405773,SSETFLFLNDNWP,navy windowpane,10/3/2017 18:45:40,9/24/2019 4:14:43,,
10864900621,6/6/2020 18:37:17,Sheet Set Size,10/3/2017 18:45:40,6/6/2020 18:11:14,Full Sheet Set,45697406093,SSETFLFLNONU,natural flannel,10/3/2017 18:45:41,4/22/2020 18:06:13,,
10865151821,8/19/2020 18:35:39,Sheet Set Size,10/3/2017 19:15:41,8/19/2020 18:06:32,Twin Sheet Set,45699570701,DSETT1WSHDUNE,dune,10/3/2017 19:15:41,8/16/2020 6:05:07,,
10865151821,9/29/2020 6:29:19,Sheet Set Size,10/3/2017 19:15:41,9/29/2020 6:07:11,Twin Sheet Set,45699694157,DSETTWS30SWT1,white striped,10/3/2017 19:17:26,9/29/2020 6:07:11,,
10865151821,4/20/2020 6:36:16,Sheet Set Size,10/3/2017 19:15:41,4/20/2020 6:12:32,Twin Sheet Set,2769229676557,DSETTWS30PIV1,ivory pleated,1/2/2018 17:24:15,9/24/2019 4:18:46,,
10854775053,12/7/2019 19:30:48,Sheet Set Size,10/2/2017 18:36:36,12/7/2019 19:11:23,Split King Sheet Set,3561870098445,STRCOLORSKL,lilac striped,1/31/2018 15:10:22,9/24/2019 5:31:20,,
10854775053,5/5/2020 18:36:35,Sheet Set Size,10/2/2017 18:36:36,5/5/2020 18:11:58,Split King Sheet Set,2770069684237,NEWHEMSHTPL1S,blush,1/2/2018 18:41:09,9/24/2019 5:28:24,,
10864997325,12/15/2019 19:35:15,Sheet Set Size,10/3/2017 18:59:52,12/15/2019 19:06:20,Twin XL Sheet Set,3561628598285,STRCOLORTXP,pewter striped,1/31/2018 14:54:16,9/24/2019 5:32:09,,
10864997325,1/5/2020 7:46:06,Sheet Set Size,10/3/2017 18:59:52,1/5/2020 7:11:02,Twin XL Sheet Set,45699210765,DSETT1XS30HNV,navy,10/3/2017 19:10:50,9/24/2019 5:29:37,,
10864997325,5/21/2020 18:36:59,Sheet Set Size,10/3/2017 18:59:52,5/21/2020 18:13:24,Twin XL Sheet Set,45699210317,DSETT1XS30HWT,white,10/3/2017 19:10:50,5/19/2020 6:12:42,,
6646118907963,11/12/2021 21:42:18,Throw Blankets,8/19/2021 20:59:31,11/12/2021 21:15:14,Bonfire Stripe Oversized Throw Blanket,39593692299323,HTBBFROVTPBSOS,Pewter,8/19/2021 20:59:31,11/12/2021 21:15:14,,
2049914437691,12/11/2019 7:34:44,Decorative Pillows,1/16/2019 19:49:24,12/11/2019 7:11:25,Decorative Pillow Insert,20079334457403,PIDWT2020,20 x 20,1/16/2019 19:49:24,12/11/2019 7:11:25,,
2334816206907,4/17/2020 15:42:59,Baby,9/3/2019 19:48:32,4/17/2020 15:00:16,Baby Cable Knit Blanket,21375320719419,LTHWBYKNTNPK,Petal,9/3/2019 19:49:52,4/17/2020 6:13:17,,
7181826305,11/2/2019 15:09:26,Baby,7/29/2016 19:13:07,11/2/2019 14:41:10,Baby Signature Gift Set,44961457741,BBUNDLEHRGCW,Grey Herringbone,9/27/2017 16:47:05,11/1/2019 14:53:25,,
10780020685,11/27/2019 18:44:58,Baby,9/25/2017 18:00:01,11/27/2019 18:05:14,Baby Blanket,44773538637,LBKTBYKNTDWB,sky origami,9/25/2017 18:00:01,9/24/2019 4:27:26,,
7181826305,12/15/2020 14:37:58,Baby,7/29/2016 19:13:07,12/15/2020 14:20:04,Baby Signature Gift Set,44961453069,BBUNDLECNGCW,Heathered Grey,9/27/2017 16:46:53,12/13/2020 4:23:20,,
6294583361,9/10/2020 21:29:12,Throw Blankets,5/18/2016 10:34:47,9/10/2020 21:00:06,Cable Knit Throw Blanket,19433753537,LTHWNAKNTNDR,Driftwood,5/18/2016 10:34:47,9/6/2020 18:38:01,,
6294583361,7/16/2020 21:30:27,Throw Blankets,5/18/2016 10:34:47,7/16/2020 21:00:02,Cable Knit Throw Blanket,19433753153,LTHWNAKNTNCO,Carbon,5/18/2016 10:34:47,12/9/2019 18:51:03,,
6294583361,9/4/2021 23:38:42,Throw Blankets,5/18/2016 10:34:47,9/4/2021 23:05:15,Cable Knit Throw Blanket,19433753985,LTHWNAKNTNNV,Navy,5/18/2016 10:34:47,9/4/2021 23:02:25,,
1623483711547,12/18/2019 16:29:20,Protectors,9/25/2018 15:15:57,12/18/2019 16:22:35,Pillow Protector,15238699384891,WGPPWTSTD,Standard,9/25/2018 15:15:57,12/17/2019 19:57:26,,
1623483711547,3/22/2022 23:32:24,Protectors,9/25/2018 15:15:57,3/22/2022 23:01:05,Pillow Protector,31414583394363,PPPSSWTK,King,1/2/2020 15:46:26,3/22/2022 23:01:05,,
1623483711547,9/13/2020 11:58:11,Protectors,9/25/2018 15:15:57,9/13/2020 11:40:15,Pillow Protector,31414578872379,PPPSSWTSD,Standard,1/2/2020 15:45:47,9/13/2020 10:05:15,,
1623483711547,4/2/2020 15:38:09,Protectors,9/25/2018 15:15:57,4/2/2020 15:10:42,Pillow Protector,15238719111227,WGPPWTKING,K,9/25/2018 15:16:22,2/26/2020 7:16:50,,
2334722883643,12/10/2020 5:34:27,Duvet Inserts,9/3/2019 17:04:50,12/10/2020 5:10:28,Down Alternative Duvet Insert,21374895358011,DIPLBBKING,King/Cal. King,9/3/2019 17:04:50,12/10/2020 4:55:20,,
2334722883643,7/17/2020 14:28:01,Duvet Inserts,9/3/2019 17:04:50,7/17/2020 14:20:19,Down Alternative Duvet Insert,21374895325243,DIPLBBQUEEN,Full/Queen,9/3/2019 17:04:50,7/17/2020 14:18:59,,
10667243405,10/13/2021 23:03:29,Throw Blankets,9/13/2017 18:48:47,10/13/2021 22:40:13,Sweater Knit Throw Blanket,43124798349,LTHCHKYBWCO,Heathered Carbon,9/13/2017 18:48:51,10/11/2021 3:54:01,,
5098744447035,9/11/2021 13:37:33,Sheet Sets,1/18/2021 22:26:19,9/11/2021 13:27:55,Percale Simple Stripe Sheet Set,34410293985339,SSKIYDSTRWP,Pewter / King,1/18/2021 22:26:22,9/11/2021 13:27:55,,
5098744447035,2/26/2022 17:01:45,Sheet Sets,1/18/2021 22:26:19,2/26/2022 16:45:31,Percale Simple Stripe Sheet Set,34410294771771,SSKIYDSTRWD,Dune / King,1/18/2021 22:26:22,2/25/2022 19:55:43,,
2334719344699,7/11/2020 18:33:39,Duvet Inserts,9/3/2019 17:00:06,7/11/2020 18:10:33,Down Duvet Insert,21374887133243,DIDDBBQUEEN,Full/Queen1,9/3/2019 17:00:07,7/11/2020 6:00:44,,
5034240573499,1/16/2021 5:06:24,Fitted Sheets,9/18/2020 11:59:58,1/16/2021 4:43:20,Beige Signature Fitted Sheet,34197853306939,SFTSSBRK,Beige / King,9/18/2020 12:00:00,1/15/2021 21:48:20,,
5034346807355,11/17/2020 7:36:06,Sheet Set,9/18/2020 16:22:30,11/17/2020 7:09:03,Beige Signature Hemmed Sheet Set,34198149005371,SSSSSBRSK,Beige / Split King,9/18/2020 16:22:33,11/17/2020 7:09:03,,
5034346807355,10/17/2020 16:05:26,Sheet Set,9/18/2020 16:22:30,10/17/2020 15:51:10,Beige Signature Hemmed Sheet Set,34198148907067,SSSSSBRKK,Beige / King,9/18/2020 16:22:32,10/17/2020 15:20:01,,
5034246930491,11/7/2020 7:36:08,Sheet Set,9/18/2020 12:29:34,11/7/2020 7:07:45,Signature Eyelet Sheet Set,34197869527099,SSSSSTRBRTX,Beige / Twin XL,9/18/2020 12:29:35,11/5/2020 7:07:18,,
6587110293563,7/18/2021 1:07:37,Sheet Sets,5/20/2021 20:41:05,7/18/2021 0:46:08,Blush Percale Hemmed Sheet Set,39424450068539,SSPRTLBHTW,Blush / Twin,5/20/2021 20:41:07,7/17/2021 5:12:10,,
5059983507515,12/12/2020 22:06:17,Accessories,11/5/2020 19:41:26,12/12/2020 21:41:50,Face Mask,34285416906811,AISGFACEWTOS,Grey Hugs & Kisses,11/5/2020 19:51:29,12/12/2020 20:49:26,,
5055670485051,1/8/2021 5:32:37,Sheet Set,10/26/2020 17:15:16,1/8/2021 5:21:38,Ivory Signature Hemmed Sheet Set,34269321461819,DSETCKS30HIV,Ivory / California King,10/26/2020 17:15:17,1/7/2021 20:20:03,,
6664156086331,5/10/2022 16:37:34,Sheet Sets,9/30/2021 21:44:31,5/10/2022 16:11:31,Percale Dot Blossom Sheet Set,39658218651707,SSSPRHSSDLSTX,Shore / Twin XL,9/30/2021 21:44:32,4/27/2022 18:00:37,,
6720656572475,4/20/2022 15:03:32,Sheet Sets,12/9/2021 15:32:27,4/20/2022 14:56:22,Shore Percale Classic Plaid Sheet Set,39845660360763,BSHPRSPLSSSHSK,Shore / Split King,12/9/2021 15:32:28,4/20/2022 14:56:22,,
6667074109499,12/1/2021 22:03:12,Sheet Sets,10/7/2021 20:51:25,12/1/2021 21:52:48,Flannel Classic Plaid Sheet Set,39668991328315,SSSFPTPLWTBLQ,Shore / Queen,10/7/2021 20:51:26,12/1/2021 21:52:48,,
5115367948347,12/31/2021 15:58:21,Sheet Sets,2/22/2021 15:52:26,12/31/2021 15:55:27,Signature Botanical Sheet Set,34465400782907,SSSSPTBOBLF,Indigo / Full,2/22/2021 15:52:27,12/6/2021 13:29:58,,
4331148967995,5/7/2022 1:36:23,Shams,11/14/2019 19:11:29,5/7/2022 1:15:17,Reserve Sham,31084943999035,TSHSSWTE,White / Euro,11/14/2019 19:13:09,4/29/2022 18:04:56,,
5502700865,6/12/2020 19:27:59,Shams,3/22/2016 18:21:39,6/12/2020 19:10:01,Classic Hemmed Sham,17979725633,DSHMEUS30HPW,Pewter / Euro,4/26/2016 14:37:39,6/12/2020 11:17:31,,
5502700865,4/26/2020 2:00:44,Shams,3/22/2016 18:21:39,4/26/2020 1:40:20,Classic Hemmed Sham,17979725441,DSHMKIS30HST,Stone / King,4/26/2016 14:37:39,3/27/2020 13:13:56,,
5042574524475,11/16/2020 3:00:48,Sheet Sets,10/5/2020 12:52:54,11/16/2020 2:51:27,Signature Hemmed Fitted Sheet Set,34230857007163,SSEUCHDUCK,Dune / California King,10/5/2020 12:57:31,11/11/2020 18:35:53,,
5042574524475,11/5/2020 3:31:10,Sheet Sets,10/5/2020 12:52:54,11/5/2020 3:26:26,Signature Hemmed Fitted Sheet Set,34230857138235,SSEUCHSHKS,Shore / King w/ Std. Cases,10/5/2020 12:57:31,11/4/2020 20:52:11,,
5042574524475,11/14/2020 0:09:39,Sheet Sets,10/5/2020 12:52:54,11/13/2020 23:52:31,Signature Hemmed Fitted Sheet Set,34230857269307,SSEUCHMNKK,Mineral / King,10/5/2020 12:57:31,11/11/2020 18:35:53,,
5042574524475,2/5/2021 7:35:03,Sheet Sets,10/5/2020 12:52:54,2/5/2021 7:06:10,Signature Hemmed Fitted Sheet Set,34230856974395,SSEUCHDUKS,Dune / King w/ Std. Cases,10/5/2020 12:57:31,2/1/2021 22:18:46,,
4331055251515,6/29/2022 5:56:53,Sheet Sets,11/14/2019 16:35:29,6/29/2022 5:32:07,Reserve Sheet Set,31084825411643,SSSSSWTF,White / Full,11/14/2019 18:07:12,6/24/2022 20:49:35,,
